order_date,order_year,order_month,day_number,order_quarter,order_week,order_month_period,order_quarter_period,week_number_yearly,week_number_monthly,weekday_name,weekday_number,is_weekday,is_payday,customer_type,vendor_code,unique_order_count,total_order_items,order_total_value_DKK,order_current_value_DKK,return_rate,order_total_AOV,order_current_AOV,avg_order_items
2022-07-22,2022,7,22,3,29,2022-07,2022Q3,30,4,Friday,5,Weekday,Non-Payday,New customer,US,10,28,26029.079999999998,26029.079999999998,0,2602.908,2602.908,2.8
2022-07-23,2022,7,23,3,29,2022-07,2022Q3,30,4,Saturday,6,Weekend,Non-Payday,Existing customer,COM,2,6,3086.2019999999998,3086.2019999999998,0,1543.1009999999999,1543.1009999999999,3
2022-07-23,2022,7,23,3,29,2022-07,2022Q3,30,4,Saturday,6,Weekend,Non-Payday,Existing customer,DK,1,7,8932.84,8932.84,0,8932.84,8932.84,7
2022-07-23,2022,7,23,3,29,2022-07,2022Q3,30,4,Saturday,6,Weekend,Non-Payday,Existing customer,US,3,4,16410.239999999998,16410.239999999998,0,5470.079999999999,5470.079999999999,1.3333333333333333
2022-07-23,2022,7,23,3,29,2022-07,2022Q3,30,4,Saturday,6,Weekend,Non-Payday,New customer,COM,16,34,22582.539,20634.2854,0.086272566605553075,1411.4086875,1289.6428375,2.125
2022-07-23,2022,7,23,3,29,2022-07,2022Q3,30,4,Saturday,6,Weekend,Non-Payday,New customer,DE,5,14,5321.5164,4330.9776,0.18613844730423085,1064.30328,866.19552,2.8
2022-07-23,2022,7,23,3,29,2022-07,2022Q3,30,4,Saturday,6,Weekend,Non-Payday,New customer,DK,3,20,12510.64,12510.64,0,4170.2133333333331,4170.2133333333331,6.666666666666667
2022-07-23,2022,7,23,3,29,2022-07,2022Q3,30,4,Saturday,6,Weekend,Non-Payday,New customer,US,5,11,7657.65,7657.65,0,1531.53,1531.53,2.2
2022-07-24,2022,7,24,3,29,2022-07,2022Q3,30,4,Sunday,7,Weekend,Non-Payday,Existing customer,DK,1,2,139.24,139.24,0,139.24,139.24,2
2022-07-24,2022,7,24,3,29,2022-07,2022Q3,30,4,Sunday,7,Weekend,Non-Payday,New customer,COM,10,44,13038.1404,13038.1404,0,1303.81404,1303.81404,4.4
2022-07-24,2022,7,24,3,29,2022-07,2022Q3,30,4,Sunday,7,Weekend,Non-Payday,New customer,DE,7,22,8274.0352,8274.0352,0,1182.0050285714285,1182.0050285714285,3.1428571428571428
2022-07-24,2022,7,24,3,29,2022-07,2022Q3,30,4,Sunday,7,Weekend,Non-Payday,New customer,DK,3,15,6144.56,6144.56,0,2048.186666666667,2048.186666666667,5
2022-07-24,2022,7,24,3,29,2022-07,2022Q3,30,4,Sunday,7,Weekend,Non-Payday,New customer,US,6,11,5568.255,5568.255,0,928.0425,928.0425,1.8333333333333333
2022-07-25,2022,7,25,3,30,2022-07,2022Q3,31,4,Monday,1,Weekday,Non-Payday,Existing customer,COM,3,3,1651.9424000000001,1651.9424000000001,0,550.64746666666667,550.64746666666667,1
2022-07-25,2022,7,25,3,30,2022-07,2022Q3,31,4,Monday,1,Weekday,Non-Payday,Existing customer,DK,1,12,714.24,714.24,0,714.24,714.24,12
2022-07-25,2022,7,25,3,30,2022-07,2022Q3,31,4,Monday,1,Weekday,Non-Payday,Existing customer,US,1,10,1732.5,1386,0.2,1732.5,1386,10
